tender_id;ca_contract_value;singleb;marketid;year;new_nuts;country;market_id_name
CZ_015de8a6cf8d73f26d5009bd229b0f4992b0416dc8a134a55999834257fabaff_1;10788000;0;;2011;CZ03;CZ;
CZ_01622b5d0289cd65f4d458e21d91cc550ba4d742b7133b3630f534a495fc92a0_1;16259209;0;;2009;CZ04;CZ;
CZ_0164b938ec3cad2d2dcf7edb33016c000151416402007b4d1f96e1b53abc0333_1;1767200;0;;2010;CZ07;CZ;
CZ_0164f947c6dad978a30069c9f1aad701a4b2f7c841d73b36ff9d3cfb1213bdc7_1;49290395;0;;2013;CZ06;CZ;
CZ_0166a50e067ee15dd6de9c8866be90e9a52007db804bf46eb19ad06eb3d7ac1b_1;5247990;0;4521;2013;CZ05;CZ;Building construction work
CZ_016c42d519e94c9fc3bff2c658182d119f2bbfeee6b7f4128bcfb32e51e6a571_1;478000;0;71;2012;CZ05;CZ;Architectural, construction, engineering
CZ_01716925e3d2fed546f3bd777114f6e01a655760cea86f2dd82da31d89330f40_1;2314900;0;42;2014;CZ06;CZ;Industrial machinery
CZ_0172477fe74fb86b98c5856178763e4da17305d27619acc0f3f1142a8f84ff30_1;1995804;1;;2010;CZ06;CZ;
CZ_0173fad65eeafd6e258762a7a17166696b5a2edf4d75a7b8e9bad82d87a51159_1;8981695;0;;2013;CZ05;CZ;
CZ_0173fad65eeafd6e258762a7a17166696b5a2edf4d75a7b8e9bad82d87a51159_1;1947344;0;;2013;CZ05;CZ;
CZ_0173fad65eeafd6e258762a7a17166696b5a2edf4d75a7b8e9bad82d87a51159_1;3467975;0;;2013;CZ05;CZ;
CZ_0176a8e886384dfc70eeb5c0d38364d455b5a76c0fd3d29f4de678852e0f7657_1;480447;1;45232;2013;CZ06;CZ;Ancillary works for pipelines and cables
CZ_0176cc90c9019922d40da1e6255b62dcf03114e2474bac8e849dab7eaedd5b3c_1;3232000;0;34;2015;CZ04;CZ;Transport equipment and auxiliary products
CZ_01778cc07c1705ba3ff16ed69742a44afe78b21d0ceaeba13934e5f235b66aae_1;;1;38;2014;CZ06;CZ;Laboratory, optical and precision equipment
CZ_0179228b67eff9ce28aefce31aed9f996c1b789dc5dee0de7e40068acdbfafbf_1;;0;;2012;CZ;CZ;
CZ_0179228b67eff9ce28aefce31aed9f996c1b789dc5dee0de7e40068acdbfafbf_1;2950000;0;;2012;CZ;CZ;
CZ_0179228b67eff9ce28aefce31aed9f996c1b789dc5dee0de7e40068acdbfafbf_1;;0;;2012;CZ;CZ;
CZ_017d4d53194efea1fb0e2798e8aa268f84265cff677bac30e3794dff3885c90f_1;1940000;1;;2015;CZ0;CZ;
CZ_017ea7d4e67dd561e545c02a67a13078d93bb90c858861a99e28bc6cbada9cba_1;66750;0;;2015;CZ05;CZ;
CZ_01807542ef94379bcae746cdc1e1f78dc933732099c848b7b216c9fe7711d5c0_1;34400;1;;2012;CZ06;CZ;
CZ_01814c3471f94e736a034859cad659f7a498cae0213d68c3312d00085cc6eb55_1;833679;0;;2018;CZ05;CZ;
CZ_01814c3471f94e736a034859cad659f7a498cae0213d68c3312d00085cc6eb55_1;338000;1;;2018;CZ05;CZ;
CZ_01814c3471f94e736a034859cad659f7a498cae0213d68c3312d00085cc6eb55_1;243000;1;;2018;CZ05;CZ;
CZ_01814c3471f94e736a034859cad659f7a498cae0213d68c3312d00085cc6eb55_1;675000;1;;2018;CZ05;CZ;
CZ_01814c3471f94e736a034859cad659f7a498cae0213d68c3312d00085cc6eb55_1;127900;0;;2018;CZ05;CZ;
CZ_0185ded5c86407c49919d33f7f831fb3ee239291c299caecfba8681a8f1e3034_1;10726363;0;4521;2013;CZ03;CZ;Building construction work
CZ_01861e3c7c775caf3adada86cc955531f49734d9f92ee25c6c48f6d6e6d34aa3_1;11995414;0;;2010;CZ05;CZ;
CZ_0187678b1f478e0c58581673527adbdcd27dfebc3a90c212f11ab9ba56bc2f2b_1;165000;1;;2017;CZ01;CZ;
CZ_01913cfd29e7e4ce6b996dd376d9f7f738e9ca871cc56a742ef00150479d6c90_1;1379832;0;;2010;CZ04;CZ;
CZ_0193c72ab9b816d705a1f2cb3804ee8f0722245b310f91db70f9bb2f819a6bc1_1;17839957;0;;2015;CZ06;CZ;
CZ_0193d6fceb5f0311f00f4e68118f834acda82e32250e167ede5cf875bc211413_1;1371500;1;;2009;CZ07;CZ;
CZ_0193d6fceb5f0311f00f4e68118f834acda82e32250e167ede5cf875bc211413_1;1977000;1;;2009;CZ07;CZ;
CZ_0193fbd43d3e7dc76e88fe2bbbb95076a16e711cb20a0aebd7bdb9da1605a476_1;1439000;0;34;2013;CZ05;CZ;Transport equipment and auxiliary products
CZ_01948fbbf7f36b47088af0305670e5c06430f33918a294f79a75ed935f02e153_1;36835440;0;;2008;CZ07;CZ;
CZ_01a12f47c85a53d4a41b7210563921b724992668f884e3aafd721c889052d05d_1;1555000;0;;2013;CZ05;CZ;
CZ_01a157d872100ebbe18f80c1a7c0c7803db0902413f78ad396cbaaf6293d1abe_1;1637706;0;34;2013;CZ06;CZ;Transport equipment and auxiliary products
CZ_01a3c1e21e044018761ab288c38e646dc893153ab3250381df4ecfb9736e10bd_1;2206537;1;48;2014;CZ05;CZ;Software package and information systems
CZ_01a63af006f430d130085fb83953118ab77dac067b6dde01911fbfe702d1cb10_1;3884274;0;;2013;CZ05;CZ;
CZ_01a63af006f430d130085fb83953118ab77dac067b6dde01911fbfe702d1cb10_1;2525301;0;;2013;CZ05;CZ;
CZ_01a6dea1c6f1fbdc14a75fd15b79a8bad48370b94482900ea9e3d9ab1edcd5be_1;2609571;0;;2006;nan;CZ;
CZ_01aac8c2448552377e7a132bb72f64ca407adce11040cd182200b32dcd035c5a_1;718632;0;32;2014;CZ03;CZ;Radio, television, communication
CZ_01ab4291d086d02951da85b800382d6a9048999c2432188c93fb66f0ed2314a2_1;10000699;1;;2013;CZ06;CZ;
CZ_01ab6bdbd993fc36ddfdb7ea876a0d32745f8ace7c630577f9dbcd1ba7fa163f_1;13018623;0;;2010;CZ08;CZ;
CZ_01ac2ee9b095ca0435b2d964af6e8e7c8d5f826b146c18966abaf87a331bd845_1;1099702;0;;2013;CZ03;CZ;
CZ_01afda0a0c7939ad3ec6fbdec65767eafeb5ba9b444f733113b6e7330b250f20_1;439957;1;;2015;CZ05;CZ;
CZ_01b0766cea65491e020831c59db5d875c41efd7dc8e5b08332a0db9024b9c23c_1;3291866;0;;2011;CZ08;CZ;
CZ_01b28612f6df6aeb5e09873d66ad4055a51c06ae611f865f95d6420a845e5df9_1;4631758;0;4521;2013;CZ06;CZ;Building construction work
CZ_01b44140a148b34bf34a0b4be5e753223bb8d147c212f532432cf9cb7d518173_1;11483301;0;45233;2015;CZ07;CZ;Construction, foundation and surface works for highways
CZ_01b5f2047c05847796bea36030bd75000424a857a6887266418837b30ce5a59c_1;92685873;0;;2009;CZ05;CZ;
CZ_01b62489eb25f10dc3f86c4df6829c631461c7c310299fb1c8233a30045aebfe_1;2753245;0;38;2013;CZ03;CZ;Laboratory, optical and precision equipment
CZ_01b62be285b7608120bba9301f0736e42d67e1b52a07bc5c8125944ce3031461_1;2192600;0;;2010;CZ06;CZ;
CZ_01b7f207859efe591988c8d110a4bb85e2e89467dace6a56ed3e161d8fccf0c8_1;2000000;0;;2012;CZ01;CZ;
CZ_01bd7fb59ffb7dccb8697043b5011ad3733807bd14e0d27efa489a4bc78a785c_1;108068;0;;2012;CZ06;CZ;
CZ_01c25e304ac9669300896a4314a5aaf109bf8134decab4cac471d2d4d309ba27_1;18097500;0;;2010;CZ08;CZ;
CZ_01c759e210d563463b200c2cd6d4c685507ae29b4ab1573dc4763f141bf96739_1;84750;0;;2013;CZ08;CZ;
CZ_01cb5457f2d1a3bbb7b43ec44e0bbae84d3147a228db811cb6a7d9837671df78_1;3924755;0;;2014;CZ06;CZ;
CZ_01cd04eb61acf10cdf3ef705a4ed64dd4b239c88209ff6bdc593ce1b228c6562_1;2975200;1;;2014;CZ0;CZ;
CZ_01cd30b53bfd4ac67c03f625f2165257832e8125550bbdf8f126f686b13eb178_1;2390580;1;;2013;CZ05;CZ;
CZ_01cf9e2113e5af47173667616d7dfe4c84ccb604c5164c7169946a14c657187c_1;817136;1;4545;2013;CZ04;CZ;Other building completion work
CZ_01d36fbbf7e8b6c63db5d6948fcd201dd2766266380250136708a90d52583b68_1;11998175;0;;2014;CZ06;CZ;
CZ_01d6e53a98185fb26554d8f0543efa07107519ee4500bbe43e8cd5e65e6a6e6c_1;2269546;1;;2016;CZ07;CZ;
CZ_01d928a0bddd874aa47841ada6c3ce4fa9aba54353d3a986f87f511703ba2071_1;39882759;0;;2012;CZ05;CZ;
CZ_01d93d8c2a0c7e426eefcd32d99d3062c2088a981ef669a2042eb3772627511c_1;7977828;0;4521;2012;CZ04;CZ;Building construction work
CZ_01d9dc5845ed7ead7888fcb0a0a69a1ecfa4dcfd77c8bdf3667b75255d4ad1bc_1;17536;1;45232;2015;CZ06;CZ;Ancillary works for pipelines and cables
CZ_01dcef21bda43e3ca1be53c577a2687379d71aef7164fdd7308a092d0f8aa7bb_1;241690;0;38;2014;CZ07;CZ;Laboratory, optical and precision equipment
CZ_01dcef21bda43e3ca1be53c577a2687379d71aef7164fdd7308a092d0f8aa7bb_1;536295;0;38;2014;CZ07;CZ;Laboratory, optical and precision equipment
CZ_01dcef21bda43e3ca1be53c577a2687379d71aef7164fdd7308a092d0f8aa7bb_1;174947;0;38;2014;CZ07;CZ;Laboratory, optical and precision equipment
CZ_01dd7c3126721913742f53df82d62aea02f3a1f933ff8404b1cd4ed346b41f5c_1;3148000;1;38;2013;CZ03;CZ;Laboratory, optical and precision equipment
CZ_01ddb5d8e177aefe816f6f2904581e24067b4ccb6dfe451a601c04606a7e4acc_1;860000;0;71;2013;CZ03;CZ;Architectural, construction, engineering
CZ_01ddd536eca0d2cfa5790d5a832fe6b917b11e1de6e34c86025f380197e515e6_1;9370;1;;2010;CZ06;CZ;
CZ_01de3418d90b04ce7e9072ff708dde7f5ad18dfc805c073b0c1e7e288561f5c3_1;821184;0;71;2012;CZ01;CZ;Architectural, construction, engineering
CZ_01dece8f74e29c688d1e80039a16e4da55607f6b83277f3fba089bb2d5fa9296_1;1500000;0;;2013;CZ03;CZ;
CZ_01df2e113bc600f69e178daee56af82b7fc32e6b70a8dd0260d34b1e7d47168b_1;280000;0;;2013;CZ03;CZ;
CZ_01dfc65362818dc320d8ddd88069622e92a0de0b37a72d1a556af5d5353f1e28_1;24675060;0;;2008;CZ07;CZ;
CZ_01e13995b1e658cb80635f7e49594a18fb6609b2c5465e27465ff3164a4c979f_1;3111164;1;38;2012;CZ02;CZ;Laboratory, optical and precision equipment
CZ_01e1687ccfa48abdfe475f76f87deae728acbe055694b5274acd2b2ff64ca981_1;23719701;0;4521;2013;CZ01;CZ;Building construction work
CZ_01e63307e2c1743bf31474bd1b6201f799235a8a8ef3a1d8f8b4f1ccd2eb5e46_1;15745076;0;4521;2014;CZ08;CZ;Building construction work
CZ_01e81967af1bc439bb6194da425571453ca032ba28e300f7f9414220bd4fcd81_1;142350;0;42;2015;CZ08;CZ;Industrial machinery
CZ_01e85409d4069aeac790afd8fdd4923bf2c4764673d97fa3a31443e8dd7093dc_1;8843909;0;;2013;CZ02;CZ;
CZ_01e85bd9cd016e5d0e38005d8b3e5bf68fcdd2a066e7f829fe35b431bdd369ed_1;7950843;0;45233;2014;CZ06;CZ;Construction, foundation and surface works for highways
CZ_01ea9a7421614545b3a63d064b054d31426cb469d060fd22f0c3027d02aaf8d3_1;2990000;1;38;2012;CZ05;CZ;Laboratory, optical and precision equipment
CZ_01eb496bcfeb0a39110770bc1d6971eeedd2942848ccf731946cbd3cd591c7aa_1;2440422;0;32;2013;CZ01;CZ;Radio, television, communication
CZ_01ed9137f63f27617f12680abb17153ff80ca276b65c8e2090986991d4a98d1a_1;2483000;0;;2018;CZ07;CZ;
CZ_01f3012dc44dbb5c37cb830d20aaa27ee7ff94089c43e13f0ce63629b4789b6b_1;4477198;0;;2014;CZ03;CZ;
CZ_01f9a7b3011001acc4aaa5209a530ec13fd6fb6dcb08141a1ae06902daa2a043_1;1180608;0;64;2012;CZ01;CZ;Postal and telecommunications services
CZ_01fae488eb0e4760d9d9dbd1e877aec8bbbdd71da3f1be24adbb88422ac6d933_1;22850969;1;;2018;CZ01;CZ;
CZ_01fd4b8bb778a115f2682317d33dcd6fd6a649ea0e6088df4a6ac3a05efb9d9e_1;481500;1;;2014;CZ01;CZ;
CZ_0201a8679b815dd4734c00dfe7ea174913e16dd8e4bb2f3b002cba7f89782fb9_1;948000;0;48;2015;CZ03;CZ;Software package and information systems
CZ_0205f7ee3d58d6439540517ccf1d05bf3efe3936ba12a267420639a8a7f3f6bf_1;5098367;0;;2015;CZ06;CZ;
CZ_020804309df22dd994692c2c190c9140c09db21b141fcf79f24df1eb2e817a35_1;772000;1;48;2012;CZ02;CZ;Software package and information systems
CZ_020804309df22dd994692c2c190c9140c09db21b141fcf79f24df1eb2e817a35_1;2213497;0;48;2012;CZ02;CZ;Software package and information systems
CZ_02088b22484a80c241ca4a73f91bf782284354e465435902e5c7c34efa03248c_1;5480000;0;4521;2015;CZ02;CZ;Building construction work
CZ_020a759070313644d8033b83f9a621c01cdbec49a259e6824db29894406e0dc6_1;2624786;1;45233;2016;CZ06;CZ;Construction, foundation and surface works for highways
CZ_020b0c8a9ba1e818057bc273f5a34588b080632db775e964fc035fbf8c3bb6d7_1;9815000;0;45233;2015;CZ07;CZ;Construction, foundation and surface works for highways
CZ_020ded1816dd6eeabdf5303781fa4de17de1c9dd9e18edfaf755800839d8bb19_1;1780960;0;;2012;CZ08;CZ;
CZ_020f4b170a59b784b507c816313f2a1e2168366f89f18b700418354efd3e56a4_1;354519;1;4521;2015;CZ06;CZ;Building construction work
CZ_0213b7ad2045f928c9a9b31803273002fa9bc83d7587f4802dcee8c8fedf32e4_1;23299000;0;;2011;CZ07;CZ;
CZ_0214183759830fbc605b0c1459b1306c3b903f06899d6d74a969ab3a2b6b8ec2_1;2397866;0;;2013;CZ02;CZ;
CZ_0214183759830fbc605b0c1459b1306c3b903f06899d6d74a969ab3a2b6b8ec2_1;1133265;0;;2013;CZ02;CZ;
CZ_0214d0115216659ad9127ef3916ba23590e880c1abd8d01629c46831410784dc_1;;1;;2011;CZ01;CZ;
CZ_0216709f3a45e1c48b4dec69e247358bf06e0af006009bdb4000f2b8f7479a27_1;754060;0;;2015;CZ07;CZ;
CZ_0216af8cf6ce1ab080a48edbd37db376b3965f34bf7c0166b4e88c9c9b421e38_1;1089465;1;45232;2014;CZ08;CZ;Ancillary works for pipelines and cables
CZ_0217271817fcf4e062ebe61006602e764d26ff0aa401fde715378a88cf136721_1;5400360;1;;2011;CZ06;CZ;
CZ_0219bf21dae0ae77875ef3b05a519d48dd521a0beed4fb909437c7da02dd0939_1;1114044;1;;2015;CZ01;CZ;
CZ_021cfeae18850babdc7ddeca743fde9e5d47a14a33d61f1a25c1889ee76b2136_1;819000;0;71;2013;CZ03;CZ;Architectural, construction, engineering
CZ_021f4cf7d96c2a795d6589f8af6e84e18f3ce7c65df18515a87525ac52ae214f_1;8797380;0;;2012;CZ05;CZ;
CZ_0227990bc53b5b0d714443200044d386002a45d1d9d7db07b734d2b596e3a440_1;;0;;2010;CZ03;CZ;
CZ_022b0ca9a6456794423655d2e11852cd2a4d26d14bd4bfbcaef04d2840b8a1bc_1;347512;0;32;2013;CZ06;CZ;Radio, television, communication
CZ_022ce89c2e23a3fc48cdaa0b4e586e3aa378d19f6ba01886f0cd0e0642102f63_1;11144103;0;;2012;CZ02;CZ;
CZ_022de5e72ac1fd1e276227a62755db60b62a59baf0ec242ca4a09de1afd1eade_1;7119088;0;45233;2015;CZ03;CZ;Construction, foundation and surface works for highways
CZ_022ef2ee38864cbec92fb814fe2b689e1c026c1c36271d6d537847906af1f6ce_1;47230895;0;45232;2013;CZ02;CZ;Ancillary works for pipelines and cables
CZ_02369f50e366deb6c5a00c084fe3acf6ea7850151656c042b0559b9b9ec00c7a_1;2392263;1;34;2015;CZ05;CZ;Transport equipment and auxiliary products
CZ_023a5c0250f36f391602f7e9724368de253b3f0fc922a945b912700f145257f3_1;1765263;0;;2013;CZ08;CZ;
CZ_023b2da30a1530d7d5a6e195e7fc5d515b9d872cab910afa867dd22df56ba12a_1;1196800;0;33;2014;CZ06;CZ;Medical equipments, pharmaceuticals 
CZ_023e020335dbfdcd0b802e46fd32f615bed120b311d85600b75d8233a8171e50_1;69616109;0;;2017;CZ05;CZ;
CZ_0242353b9ce4f4eec82fab677a0d87f5a630045aa12603176517b5d2c04ed669_1;2376288;0;32;2013;CZ06;CZ;Radio, television, communication
CZ_0243202e4cface9e450de5e16b3495538994ac106ac4625533621cf8f2f9bbe8_1;272700;1;;2010;CZ01;CZ;
CZ_02489fdfcb21d6081d000bca852a28f53e85e2817b46743377e7d08a297232e7_1;45489474;0;45233;2012;CZ08;CZ;Construction, foundation and surface works for highways
CZ_024ace62be3a8ab81c3932c875ae45a72486cfb9d8e7a2690c07a567d8b4f207_1;118000;0;;2013;CZ03;CZ;
CZ_024b3ab6b4c79e26a53359a5a5e189e3dca5da8b0e9260c8864c9da817f97452_1;3279600;0;;2014;CZ02;CZ;
CZ_024c0e5515a0b4b49921537df9ea0f3352f42b70433385ded78f7cebac52e3aa_1;54017611;0;;2011;CZ04;CZ;
CZ_024cf4e364b0f28514dc4fe2d80b076d534f8fbc4b1fef6d4ec69d3717d9e363_1;4878333;0;;2012;CZ07;CZ;
CZ_024dc3485d03a51791364b5d23e04374d17f35eeb5c98868d091840d6b4b646b_1;1800000;0;;2014;CZ0;CZ;
CZ_0252031559119af4a66ccc4fd5d0ee8d184bdc4a8bc3696726b85cd4a697552c_1;1194168;0;;2013;CZ02;CZ;
CZ_025369eac640122ab50c259a5a39c9cd37872b29b86e0c321586e35b7b860a67_1;6380661;0;4521;2013;CZ08;CZ;Building construction work
CZ_02567d4d12c26f94ad20ee659cbd8f6d11b2f50daf2e32d3feb1d2144eee31ba_1;13818669;0;45232;2017;CZ04;CZ;Ancillary works for pipelines and cables
CZ_025912d9b92811f617f1abb928ece8a14e77f2003b15498792234b9f91d2eb3f_1;1697000;0;;2014;CZ05;CZ;
CZ_025c8d8285f269e037f61dbbb3da3e0d06575954c470b42681cb48d0bd14a660_1;145800;1;;2015;CZ06;CZ;
CZ_025db1d28469a95e69dcb377d3ae34274ba0979e4ed6b88fc9bb40ebad7302d6_1;7498942;0;4521;2014;CZ04;CZ;Building construction work
CZ_025e9dc3818d046d48247b96d30b60f32df8170978a4ba532089c844293f6279_1;;1;45233;2014;CZ07;CZ;Construction, foundation and surface works for highways
CZ_025f4ee23937549ef95a70d5b0f2e0c2be49c306ba870b520bd51cc04771a777_1;160500;0;42;2015;CZ07;CZ;Industrial machinery
CZ_025f844a238a42ac107397e0b0b000fc2f41d1ce901dbe52481f707f22b4c726_1;70816;1;;2012;CZ06;CZ;
CZ_0260230464312b197b48d664dabf5959e079e4cb13962ccb7a7a40962ef02eb0_1;19871205;0;4545;2013;CZ06;CZ;Other building completion work
CZ_02641015995ef54c62ae3feaecd72d5a46e19bfb29121da1d249378e18ada398_1;2017932;0;34;2016;CZ07;CZ;Transport equipment and auxiliary products
CZ_02642a116199cb1c28c347a788a66e6aab8ba53641008e7d0dbbd4e0d5d73781_1;139909;1;;2011;CZ05;CZ;
CZ_0265a98c08e89d5953f950a3c07db896cc975f080a9ffb77260bb9bbaafb5566_1;1153061;1;;2014;CZ05;CZ;
CZ_026e195314d5036cb45487d31cd81e8d6b77ae0d6bed0db447ecddb9c6e399fc_1;16699533;0;45233;2012;CZ01;CZ;Construction, foundation and surface works for highways
CZ_026f4e2e4189fd29edd8fa5dc19fb582b636835e823a7cbd380efdc532eec4cf_1;15399978;0;;2014;nan;CZ;
CZ_027419449688f4bceb13f6317f174549e55178c9ce473d0d507e917ecadcc9f3_1;653904;0;;2013;CZ03;CZ;
CZ_02779e71e59deb0f783793abd9edb9478925ef0e4eb3f4a666997c63b5a73898_1;8402463;1;4521;2014;CZ08;CZ;Building construction work
CZ_027e3f2294337a50336a66d23466983150c8f681c9241c0e227c3a60cd79d87d_1;552316;1;;2011;CZ06;CZ;
CZ_027e972a1f0dfa6ee7fa234e571d7a00ae6727f4a4648037ea761c69a655b7ba_1;4799371;0;;2012;CZ01;CZ;
CZ_027ebfd511591c409364cb08288357b9530602d0ffebed1d092623f544fddde3_1;2900600;0;;2009;nan;CZ;
CZ_0281c2faa1c774b5a3abc5965f07bac92ac98f5053b88ea4ddd9ac74e841e5dc_1;543248;1;4545;2014;CZ04;CZ;Other building completion work
CZ_02844ec337392bbc07fdfad3735574225fc250e0fbf86934fbc31da155a77ce8_1;41897227;0;45233;2017;CZ05;CZ;Construction, foundation and surface works for highways
CZ_0284f5ded8239a59cb07457a3f87347d4e3962fb7f795d867d5d5298ee74deeb_1;309152;1;;2014;CZ05;CZ;
CZ_028d3efdf8b8ca838649681bea02ca59400c683ada83a9ab8fac969c5509f2d9_1;530320;1;;2012;CZ04;CZ;
CZ_02914a3f5f67a60af5528ffe5ccdeec68100ed8bc97196c0a0a60493eacb5bde_1;;0;;2014;CZ08;CZ;
CZ_02914a3f5f67a60af5528ffe5ccdeec68100ed8bc97196c0a0a60493eacb5bde_1;;0;;2014;CZ08;CZ;
CZ_029176cf36c4b9a3e616bc751f7ec406f19f0a3d7d2b30a73a5e56e55db35551_1;5016934;0;;2011;CZ08;CZ;
CZ_0294fd07f19fbbf216762cbc5fed88347f3ae050ab2727350b6ff58dddc5e238_1;2695000;1;38;2015;CZ02;CZ;Laboratory, optical and precision equipment
CZ_0295f13929aba77a9341b3c5033d21f12d562c59365dfc705e0ce26e0835af96_1;29919961;0;;2006;CZ07;CZ;
CZ_029821f5ec81c03e91d118433e6d7eecae8d39c6f240ebcf691d6dbbd7bdf389_1;3123948;0;32;2013;CZ06;CZ;Radio, television, communication
CZ_029947ad66f70b571c912a5ff76d496a759a19435e847444af9cf3c1b132a99a_1;13599779;0;;2007;CZ05;CZ;
CZ_029c7c203c762a796b0e240e1e1fb282bef93737dad9f6a5cf726bcf194438c8_1;986137;0;;2010;CZ01;CZ;
CZ_029d591e7a3c38f8068084406cd0a5db2926a6eeaf071169006be06fc5703676_1;20585635;1;;2009;CZ06;CZ;
CZ_029daac080054d7e02e7b8c1487e47a6b0b3b859ef46f4657232a0079468994f_1;6768884;0;;2015;CZ02;CZ;
CZ_029fe5fc96a1339bb83da7f91c401b194fb184e11437dd3ed0edf06e7f048c7f_1;474755;1;;2010;CZ06;CZ;
CZ_02a0741846469ae95a35b55411c19992806fb37969935c9a833bcf3cafacc4ca_1;1624585;0;;2013;CZ03;CZ;
CZ_02a0843a739b8647b3e24193439e652ff83fe35ff5d332a7bcfa8cd670a4edb1_1;1543500;1;71;2017;CZ07;CZ;Architectural, construction, engineering
CZ_02a2ccb8baf4850e8658bf5fa45fcb09e567231a7bc8ea562e560721d47d4261_1;3284400;0;;2013;CZ0;CZ;
CZ_02a331f9c465069c708bdead489bcfbad8c887b15d995629a87cfb2ef0218541_1;33000;1;4521;2014;CZ05;CZ;Building construction work
CZ_02a331f9c465069c708bdead489bcfbad8c887b15d995629a87cfb2ef0218541_1;163741;1;4521;2014;CZ05;CZ;Building construction work
CZ_02a42c3cdb6b38b695c9bcb33051495dc3bfc886772f84065239e1b58d4d9cab_1;800330;0;;2014;CZ05;CZ;
CZ_02a5e2315403240ef2728d4c63a99ccc4ad920b9b30d6d298979d22562ab020e_1;3087992;0;38;2014;CZ02;CZ;Laboratory, optical and precision equipment
CZ_02ab5e46318f114f858bd0a963f130bba170cd4dde87b83fa9713cce23aab2d0_1;10961334;0;;2018;CZ02;CZ;
CZ_02ac73b48894c8a50a65af54257063d5a82a84324d59b2b3dad4e642f0bd59ea_1;3772127;0;45233;2012;CZ03;CZ;Construction, foundation and surface works for highways
CZ_02af079904524a16e0724759de8d1f76d5d569c4a6e905ffe468a0222c35f2df_1;1832576;0;;2018;CZ02;CZ;
CZ_02b04ac70d94cd5eabb7d901668647f8248e4a286ff5c6a10c9a19a49170f250_1;12357099;1;;2009;CZ08;CZ;
CZ_02b1cf0b63e89a1917c6489c6112db76942fb320f6724c6b982993be9bc5a399_1;19560;0;;2014;CZ04;CZ;
CZ_02bb73a2bdb81f1574e31fc91c6c7ef4a67442116e13a269b4fb3740b72d2ea6_1;630620;0;38;2013;CZ04;CZ;Laboratory, optical and precision equipment
CZ_02be400053c6510caf4da327991db9770c9dd5a7cbe05e84d0d466725472f25f_1;1959100;0;;2006;CZ04;CZ;
CZ_02bf7cdb82f594f2fb7d0178af3dd1ae23bac744414f2f71ae894dc99dad451b_1;213734;1;4521;2015;CZ05;CZ;Building construction work
CZ_02c13df3b922b46437febd5ad180ba97c60001415e415f8e2eddf8dae2031001_1;891000;0;;2014;CZ01;CZ;
CZ_02c48d9a0369c3d862c88597065261a8965742ec2a9dcf2a2780611b26c56514_1;3131060;0;;2010;CZ06;CZ;
CZ_02c56d98dc74c933706e764d906f5cd00f3a51a0aec979525c95c12e82405835_1;526500;1;;2011;CZ02;CZ;
CZ_02c58f37a6bacbc2a153f445994c1f438997774c937e1babad17354bb8e2d649_1;263900;0;42;2014;CZ05;CZ;Industrial machinery
CZ_02cc4284ba9e3356275452ab68359ac37e706ee887e1dd94ac4c18dd369c4fbf_1;1986686;0;;2013;CZ02;CZ;
CZ_02cfa5533ec7200ded14ccfcc6c64e1f99ac42b5e2422d7fc1b138368234547b_1;113689475;0;;2011;CZ06;CZ;
CZ_02d03969473f4c275ee4f47953301dbdc347ee1755f37dc1f605f1975cdabc16_1;56890016;0;;2017;CZ01;CZ;
CZ_02d3a3f696d651ceb3837c7c21d848a603122204edcbdce76f647a5cc9ae1694_1;888700;0;;2013;CZ06;CZ;
CZ_02d3ff43e381178c85a2af7febb6844c94677435b820f6a2dfb238d6d6b45c59_1;459000;0;33;2014;CZ04;CZ;Medical equipments, pharmaceuticals 
CZ_02d41851c12ac0d8c96e4fc6749d197a86e4092efbcbfa76cdbdfb7413014527_1;17782984;0;;2015;CZ06;CZ;
CZ_02d658e96b3806b9bb7185744cd3c1b995a8624c478ac4c7c72ea58402c82d5e_1;1436100;0;;2013;CZ07;CZ;
CZ_02d731f51457857bd27f0ca212bd906d3f07beac85fdcb9b1e657dcfa60b6ad9_1;381678;1;;2015;CZ01;CZ;
CZ_02db70083ad2f24ad43204da2aadacdbb450ace658ea463242adab94e857d7fe_1;3308051;1;45233;2016;CZ06;CZ;Construction, foundation and surface works for highways
CZ_02de359c3726acaf382f4a6a1cae1b35da1547de7e93f2a274e43d9559ac3ef8_1;118898986;0;;2012;CZ04;CZ;
CZ_02de5e88c19d96e63d0f042a91618b33c3e0ac587c87f68b735565487e178231_1;17496421;0;4521;2014;CZ01;CZ;Building construction work
CZ_02e39c870c6383ac15a4fa2da206c50e66325f45dfd4af2b5a489688f2024bfd_1;124905826;0;45233;2012;CZ03;CZ;Construction, foundation and surface works for highways
CZ_02e52262e8efdca32724a9f3246cb752d7547cd627e5184caa531d6e1a13739e_1;3366940;1;4521;2015;CZ01;CZ;Building construction work
CZ_02e58a95430a57e869009a1c7e5066eb2454828e8752c389dfc0503c233788b4_1;1066680;0;;2012;CZ08;CZ;
CZ_02eaef0596dcf534577a60e02a53252773e6e58fe29e7b9a38c05a58368fbaa0_1;618079;1;48;2012;CZ01;CZ;Software package and information systems
CZ_02f1f9b9e3e5fbaba3f3ae537ed8b5a4e6bf47f416435138257a9909c030ae01_1;2495000;0;34;2014;CZ02;CZ;Transport equipment and auxiliary products
